UID,Account Type,Order ID,Symbol,Side,Order Type,Avg. Filled Price,Filled Amount,Filled Volume,Filled Volume (USDT),Filled Time(UTC-04:00),Fee,Tax,Maker/Taker,Fee Currency
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,22.15,170.862885,170.862885,2023-12-28 16:36:31,0.34172577,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,13.978,107.8248942,107.8248942,2023-12-28 16:36:33,0.2156497884,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,124.978,964.0677942,964.0677942,2023-12-28 16:36:39,1.9281355884,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,4.6801,36.10182339,36.10182339,2023-12-28 16:37:22,0.07220364678,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,55.6617,254.44632921,254.44632921,2023-12-28 16:37:23,0.50889265842,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,8.6137,39.37580681,39.37580681,2023-12-28 16:37:23,0.07875161362,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,50.3793,230.29889409,230.29889409,2023-12-28 16:37:24,0.46059778818,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,14.6245,66.85297685,66.85297685,2023-12-28 16:37:24,0.1337059537,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,2.3023,10.52450399,10.52450399,2023-12-28 16:37:24,0.02104900798,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,4.4593,20.38479809,20.38479809,2023-12-28 16:37:24,0.04076959618,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,14.5399,66.46624487,66.46624487,2023-12-28 16:37:24,0.13293248974,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,2.7838,12.72558494,12.72558494,2023-12-28 16:37:24,0.02545116988,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,1.0071,4.60375623,4.60375623,2023-12-28 16:37:24,0.00920751246,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,1.9367,8.85323671,8.85323671,2023-12-28 16:37:24,0.01770647342,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,56.25,257.135625,257.135625,2023-12-28 16:37:24,0.51427125,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,30.9374,141.42413662,141.42413662,2023-12-28 16:37:24,0.28284827324,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,11.5113,52.62160569,52.62160569,2023-12-28 16:37:24,0.10524321138,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,2.2496,10.28359648,10.28359648,2023-12-28 16:37:24,0.02056719296,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,2.3022,10.52404686,10.52404686,2023-12-28 16:37:24,0.02104809372,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,2.3022,10.52404686,10.52404686,2023-12-28 16:37:24,0.02104809372,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,0.9066,4.14434058,4.14434058,2023-12-28 16:37:24,0.00828868116,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,11.4809,52.48263817,52.48263817,2023-12-28 16:37:24,0.10496527634,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,0.5332,2.43741716,2.43741716,2023-12-28 16:37:24,0.00487483432,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,13.7645,62.92165885,62.92165885,2023-12-28 16:37:24,0.1258433177,,MAKER,USDT
****0219,mainAccount,658ddba1e0e1ab00073c3323,RNDR-USDT,SELL,LIMIT,4.5713,56.25,257.135625,257.135625,2023-12-28 16:37:24,0.51427125,,MAKER,USDT
****0219,mainAccount,658ddca1d76f360007888c0f,KDA-USDT,SELL,MARKET,1.1962,50,59.81,59.81,2023-12-28 16:37:53,0.11962,,TAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,8.3,64.02537,64.02537,2023-12-28 16:37:53,0.12805074,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,8.3,64.02537,64.02537,2023-12-28 16:37:53,0.12805074,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,8.3,64.02537,64.02537,2023-12-28 16:37:53,0.12805074,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,26.037,200.8468143,200.8468143,2023-12-28 16:37:54,0.4016936286,,MAKER,USDT
****0219,mainAccount,658ddbf8b98eb7000749fef7,TOKO-USDT,SELL,LIMIT,0.0015915,121392.8981,193.19679732615,193.19679732615,2023-12-28 16:37:59,0.19319679732615,,MAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05233,13.3882,0.700604506,0.700604506,2023-12-28 16:38:55,0.001401209012,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05229,13.4751,0.704612979,0.704612979,2023-12-28 16:38:55,0.001409225958,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05272,13.4751,0.710407272,0.710407272,2023-12-28 16:38:55,0.001420814544,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05257,12.5382,0.659133174,0.659133174,2023-12-28 16:38:55,0.001318266348,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05233,85.9066,4.495492378,4.495492378,2023-12-28 16:38:55,0.008990984756,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05259,13.1302,0.690517218,0.690517218,2023-12-28 16:38:55,0.001381034436,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05225,4.054,0.2118215,0.2118215,2023-12-28 16:38:55,0.000423643,,TAKER,USDT
****0219,mainAccount,658ddcdf5edc3d0007fc1270,FLAME-USDT,SELL,MARKET,0.05239,13.4283,0.703508637,0.703508637,2023-12-28 16:38:55,0.001407017274,,TAKER,USDT
