UID,Account Type,Currency,Side,Amount,Fee,Time(UTC-04:00),Remark,Type
****0219,mainAccount,USDT,Withdrawal,252.02267739624,0.50303927624,2021-11-22 12:52:53,,Spot
****0219,mainAccount,USDT,Withdrawal,252.02267739624,0.50303927624,2021-11-22 12:52:53,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:52:53,,Spot
****0219,mainAccount,PYR,Deposit,2.4911,0,2021-11-22 12:52:53,,Spot
****0219,mainAccount,PYR,Deposit,9.1471,0,2021-11-22 12:52:53,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:52:53,,Spot
****0219,mainAccount,USDT,Withdrawal,68.63527146984,0.13699654984,2021-11-22 12:52:53,,Spot
****0219,mainAccount,USDT,Withdrawal,504.80304013848,1.00759089848,2021-11-22 12:52:54,,Spot
****0219,mainAccount,USDT,Withdrawal,172.614497916,0.344539916,2021-11-22 12:52:54,,Spot
****0219,mainAccount,PYR,Deposit,6.265,0,2021-11-22 12:52:54,,Spot
****0219,mainAccount,PYR,Deposit,18.3217,0,2021-11-22 12:52:54,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:52:54,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:52:54,,Spot
****0219,mainAccount,USDT,Withdrawal,78.64498369536,0.15697601536,2021-11-22 12:52:55,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:52:55,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:52:55,,Spot
****0219,mainAccount,PYR,Deposit,2.8544,0,2021-11-22 12:52:55,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:52:56,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:52:56,,Spot
****0219,mainAccount,PYR,Deposit,9.0563,0,2021-11-22 12:53:01,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:53:01,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:01,,Spot
****0219,mainAccount,USDT,Withdrawal,249.52093814472,0.49804578472,2021-11-22 12:53:01,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:53:02,,Spot
